Pays,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Korea,Korea,Korea,Korea,Korea,Korea,Korea,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Norway,Norway,Norway,Norway,Norway,Norway,Norway,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,United-States,United-States,United-States,United-States,United-States,United-States,United-States
Variables,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports
2007-Q4,709.09054,54.3174505617025,59.2305353194292,8.2948511797682,373.21126,143.56799,292.78462,368.879,62.5556269,65.4033407,4.3540211,207.233,96.777,70.235,82.9046221,57.3728558887865,60.0790169984945,4.50433653029952,43.2254613,18.7693383,41.5775036,97.238,50.0089030668343,53.7596594862921,6.97689765020587,48.243,22.819,71.694,432.86475,63.3666666666667,67.4333333333333,6.03333333333333,235.073,102.74525,141.84525,474.9645,62.9886649276257,65.2555996478546,3.47393132920723,223.9881,101.0492,240.9952,280.396,53.7719274631233,58.8062990953115,8.56093940553654,173.058,72.356,76.247,56.112,57.3763192011372,61.4426083842121,6.61802825434696,27.003,12.76,20.527,523.133,52.284908876391,56.2899109725521,7.11495546353596,282.455,125.095,142.933,8319.7,46.2337149995824,50.1783487588528,7.86122671797664,4535.453,1899.479,5876.59,53.797192699,63.1659299426759,66.544274713225,5.07683761692225,22.821560854,12.835326814,44.890127616,572.890765383,80.4266320627862,82.2020802229114,2.15985794436173,318.862956674,156.097204838,244.003847361,448.148,45.88864950485,48.9700661877231,6.29244949569957,266.1541,95.7697,119.9046,330073.8,59.8333333333333,62.1333333333333,3.26666666666667,173322.8,104777.6,118890.8,131740.575,58.1644635813435,60.4950108471916,3.83333333333333,72500.675,33486.85,22040.9,10.227876,54.4090101707552,56.5521216345218,3.78962168319135,3.160436,1.566113,17.834834,796.374,71.5636269749932,73.3283959882764,2.40666523452294,307.192,197.042,326.409,48.665,66.1,68.4,3.4,28.048,12.065,14.129,169.473826126,62.3194955705826,64.856955048618,3.91239378434179,79.065071687,45.712335303,114.653113269,48.715109,57.3954702791487,62.1969452648676,7.71979229087802,31.563418,10.478506,14.169092,477.958,59.4542532550855,62.6064265731333,5.03490374804502,304.521,88.022,138.038,1046.479,59.9966970525321,63.8130178798577,5.98047381885407,453.459,256.907,464.227,151.117985934,,,,77.368073828,39.437131565,82.392581437,17.710355311,52.7320210723405,58.9775896393157,10.5897318035049,10.132682,4.083069,13.54276,15761.967,62.7666666666667,65.9333333333333,4.8,10672.794,3297.634,1897.391
2008-Q1,713.57324,54.5592403520361,59.1793659441376,7.80698731456953,371.52812,145.12802,296.28982,373.074,62.7291498666667,65.4022594,4.0871242,208.174,99.2,72.262,83.3015187,57.6589019615718,60.1896917110082,4.20468966943305,43.6937182,19.3516567,42.1530378,97.658,50.2113210757209,53.9691307192242,6.96288710495153,48.663,22.973,73.088,433.1965,63.4333333333333,67.4666666666667,6.03333333333333,237.06625,105.0965,139.78075,474.7671,62.574915489956,64.8215908435897,3.46593677260211,224.6382,103.7731,246.8031,281.001,53.6530903970648,59.0565018713369,9.14956237341002,172.976,71.446,76.914,56.045,57.6076385207216,61.4715046490609,6.2856215256126,27.69,12.973,21.788,525.496,52.3984719613653,56.261913165242,6.86688558302266,281.267,126.768,146.969,8397.033,46.0816832102052,49.8537936869007,7.56634590415655,4526.739,1921.09,6326.721,51.825054815,62.8156073779392,66.4058254803802,5.40648064604163,23.148897069,14.620487001,41.883253714,556.502850606,80.2441808993518,82.095902958869,2.25555964765378,315.817129379,156.546472598,195.707535306,452.898,45.8856055420451,49.1150056018847,6.57518007025455,265.9536,97.2257,121.3451,331402.0,59.9,61.9666666666667,3.0,175110.6,101695.8,121828.9,132221.425,57.9137448460589,60.264238843045,3.9,72827.375,33646.15,22591.5,10.187049,52.9431825766752,55.3132236646217,4.28476398757139,3.120724,1.862898,18.309955,786.369,71.9597067842078,73.7469262563032,2.42344944097604,311.268,190.095,332.98,48.414,65.8,68.4,3.8,28.436,11.749,13.964,170.028906126,62.5918409131112,65.0478210014554,3.77565312801064,78.586461687,35.881405303,114.646053269,48.718847,57.5329631416362,62.1064464442851,7.36394297933589,31.656583,10.452295,14.601599,480.523,59.5046048114931,62.7123114931317,5.11495526997098,307.444,83.549,137.472,1042.541,60.1554237194419,63.9389930361997,5.91746778779531,449.983,256.686,474.36,152.429164914,,,,77.449112345,39.304582204,87.166950878,17.21962013,53.1697465914262,59.2646629920978,10.2842336275232,10.260776,4.047482,13.870377,15671.383,62.8,66.1,5.0,10644.429,3254.287,1913.508
2008-Q2,711.75753,54.456199124346,59.0434476777319,7.76927624285052,372.28956,142.32602,295.04742,373.963,62.7433158333333,65.5346777333333,4.2593705,207.436,101.76,73.421,84.1198296,57.8545124747121,60.1452756274229,3.80871669273108,43.348721,19.8039634,41.85338,97.72,49.8064598676034,53.3447928106085,6.6329490782114,48.781,22.988,75.266,434.76325,63.2666666666667,67.3333333333333,6.1,237.5525,104.44325,141.03475,470.3865,62.9882894128363,65.2806289544226,3.51151571040593,225.2749,100.1096,248.6094,281.308,53.1392386173455,59.2984517691598,10.3868026365868,171.418,70.644,75.556,55.6,57.6293475699851,61.5878860521277,6.42746282733595,27.576,12.944,23.313,523.022,52.421929801978,56.3405561372087,6.95524965299862,281.391,125.681,144.28,8443.971,45.9118705309694,49.7523181329647,7.71913298940492,4502.864,1900.427,6167.748,50.733974759,62.0393477424149,66.0778527557182,6.11173766228931,22.521599284,11.9343089,41.998198366,576.552288031,80.1668994854271,82.0216529526535,2.26129735314769,303.794454572,136.342281875,233.15324269,448.7351,45.9281484011714,49.3282757160336,6.89285661318406,264.4071,95.7113,118.7929,333136.8,59.6,61.8333333333333,3.13333333333333,174925.0,100554.1,122139.3,131479.05,58.0133606162735,60.4026255573541,3.96666666666667,71999.15,33269.375,22153.125,10.122555,53.8972479350797,56.7858808791373,5.08688585848602,3.190069,1.841272,18.462972,786.761,72.1047911337293,73.9572555189664,2.50477708000131,311.671,187.391,330.203,47.673,65.7,68.3,3.8,27.953,11.845,13.679,170.866446126,62.9711444635716,65.3640214708681,3.66084728792726,79.093901687,36.847445303,115.501323269,48.478855,57.6155969331817,62.2427591723718,7.43405707059977,31.537155,10.444096,14.198812,477.834,59.4836540890567,62.7878817067631,5.26252443606563,305.074,84.662,137.443,1040.298,60.1834731119966,64.10557903777,6.11819748708994,449.852,251.565,468.529,153.73663505,65.9030342699518,68.2,3.35055080678338,77.751920888,40.087049021,89.793297994,17.433754087,53.4664102702746,59.399924320059,9.98909361872806,10.418439,4.403076,13.345421,15752.308,62.5333333333333,66.0333333333333,5.33333333333333,10661.689,3244.464,1974.664
2008-Q3,707.29394,55.0954312154763,59.4232997739881,7.28311718630988,372.57008,142.47748,292.88216,376.753,62.7831058333333,65.5238628666667,4.18284186666667,206.924,102.301,73.256,83.625912,57.6056820914512,60.0552150541225,4.07880141710204,43.1252937,18.8296624,41.3720684,97.149,50.0170141383984,54.0930269630472,7.53519086190768,48.64,22.498,74.752,438.3285,63.1,67.2333333333333,6.1,237.77325,103.54325,139.90675,467.6388,62.7096875401294,65.1039860455508,3.67765270738744,222.1052,100.0362,244.6936,280.79,52.5140346801213,59.4431370248026,11.6566902278224,168.872,68.537,76.43,55.786,57.5002991673839,61.3519172803251,6.27790993937912,27.321,13.058,22.298,521.415,52.3794050197074,56.3616259049912,7.06548262464368,281.295,124.432,142.625,8424.547,46.1751765417667,50.0826171072902,7.80198957485135,4444.077,1906.135,6004.753,50.781351253,61.1447441907553,65.9500431211493,7.28627109699792,22.613619456,12.000512658,41.913374834,544.058451716,79.4880573578754,81.870666591287,2.91021110809566,291.106254755,137.99237537,200.173927281,443.423,45.872491205839,49.1486888172111,6.66589015946397,262.8381,93.7488,114.5768,335854.8,59.4,61.6333333333333,3.2,174821.8,101227.8,124879.3,129862.775,57.7396168536284,60.1245187144036,4.0,71781.55,33029.3,22176.95,10.033306,53.087288387577,56.202920296762,5.54354096323448,3.169578,2.109003,18.398404,785.323,72.0548862799134,73.8905342142521,2.48428023137055,306.092,192.81,315.748,47.683,65.6,68.4,4.1,27.968,11.05,13.244,170.657736126,62.9815824228098,65.3024036329393,3.55395985601803,79.015871687,36.987215303,114.881093269,48.438845,57.2554895651621,62.0197188092863,7.68179755663581,31.566532,10.162497,13.976029,470.368,59.0920052598987,62.7339887432661,5.8054390551698,300.118,80.011,137.846,1034.828,59.9511639402716,63.9136877484359,6.1998046862211,446.599,248.919,464.407,154.343573233,,,,78.103423228,39.495784041,93.246072295,17.677197155,54.1588576036032,59.4250010814836,8.86183152215586,10.60086,4.238951,13.248587,15667.032,62.0333333333333,66.0666666666667,6.0,10581.856,3182.549,1961.163
2008-Q4,695.94572,55.0071357906501,59.3019772517011,7.24232421934602,372.77044,140.59938,275.9503,375.062,62.4978318333333,65.4025221666666,4.44128066666667,206.788,100.891,72.378,81.7261322,57.6381771892056,60.3009447026753,4.41579734214606,43.2632139,18.803522,38.9266407,95.042,49.7010322374358,53.3057702493528,6.76237862252966,48.168,22.123,67.121,433.246,62.9666666666667,67.3666666666667,6.56666666666667,234.9915,99.2715,133.51025,456.5956,62.4779829857099,65.1291360075026,4.07060984424424,213.9059,95.96065,239.0123,276.258,51.452390844087,59.6746345804754,13.7784567835101,166.082,65.332,70.963,54.579,57.5122679194583,61.5014856949935,6.48637627279293,27.042,12.189,19.755,514.32,52.3396063152404,56.500405139032,7.3641929001271,280.395,120.56,135.78,8143.739,45.8614083674528,49.9468390507835,8.17955802804041,4328.561,1891.62,5666.692,48.43885259,59.9176017250619,65.3419563503288,8.30148793859865,22.507233368,10.573609487,42.368650062,576.544510134,78.1209417880908,81.6755185298061,4.35207122733863,253.289309143,120.924862037,213.918890728,432.3401,45.5163848735926,48.8151289345391,6.75762644275739,260.8949,88.8892,107.2372,324825.7,59.3,61.5,3.36666666666667,168245.8,97349.6,119492.0,126600.925,57.7214504780805,60.1509245305288,4.06666666666667,70675.375,32269.925,19364.75,9.714034,52.7531084144218,55.7215643932124,5.32730193618208,3.153942,1.983983,16.569122,787.784,71.4715541042265,73.5167589751217,2.78195733790079,303.057,189.489,316.942,47.674,65.9,68.9,4.4,27.979,10.545,13.237,169.531496126,63.1319495707869,65.5087905039626,3.62827784621045,78.904801687,37.425755303,110.577183269,47.813133,57.0043052677883,61.7783771871044,7.72773927818973,31.426955,9.988448,13.060985,460.676,58.8748159490609,62.8143302170188,6.27168076830106,295.118,79.206,132.619,995.021,59.5051393363857,63.7813774653057,6.70452457889618,441.59,248.354,432.638,150.016246037,,,,78.184325496,38.369881799,81.204835192,17.884086629,53.8685705382041,59.1283161375073,8.89547672399681,10.701554,4.061637,12.384482,15328.027,61.3666666666667,65.9,6.86666666666667,10483.376,3011.539,1852.397
2009-Q1,663.41434,54.7585405321322,59.2839274791634,7.63341286493158,375.82621,129.41793,244.31227,378.862,62.1400892333333,65.6248031666667,5.30974453333333,207.691,97.737,74.551,80.2811895,57.4268113589919,60.2492840545955,4.68465765177554,43.2493337,18.421414,34.8866843,94.117,49.4626363302566,53.6555062694504,7.81442619912623,48.014,21.436,62.633,423.456,61.8666666666667,67.1666666666667,7.86666666666667,234.2055,89.27175,122.01225,450.0962,61.5602498818407,64.9934558042717,5.28238709566412,212.2452,94.5461,227.8348,269.06,49.7666381453748,59.7478365941258,16.7055395102496,164.332,60.234,64.068,51.045,56.5402439223898,60.9085549505206,7.17191703477349,26.51,11.505,17.033,505.653,51.9225119243093,56.5763925927372,8.22583493777825,280.278,115.556,126.723,7790.574,45.2304050948063,49.8212778511427,9.21468287114822,4227.609,1768.683,5195.75,48.340246336,57.5339845648637,64.7721396700088,11.1747969760163,21.81452845,10.616397361,44.318645152,514.826775993,75.2197768233549,80.4550956836828,6.50713148227563,253.611995134,61.347276757,231.35429493,420.34,45.0706549278912,48.6529968822247,7.36304479455873,259.0098,85.9346,94.9726,325118.0,58.8,60.9666666666667,3.36666666666667,167800.5,97279.7,117757.1,120517.2,57.403955991102,60.1394847740026,4.56666666666667,70331.4,30738.175,14427.9,9.578566,55.0206193873406,58.377271753792,5.74993017934819,3.182104,1.779324,16.047306,781.278,71.0819019038336,73.2546247828298,2.96598731539114,300.571,179.789,319.5,47.337,64.5,67.9,5.0,27.343,10.08,13.487,163.439143106,63.2040967978068,65.7312459670686,3.84466950547066,77.663456794,33.956794014,101.612978067,46.609834,56.3254109991984,61.6053741895178,8.57062108587574,30.770286,9.4455,12.000707,452.896,58.41765999046,62.8158752074074,7.00175744176968,292.462,74.151,124.64,986.623,58.728604612688,63.451672394329,7.44356705413342,447.365,223.461,400.152,147.674290587,,,,78.622978752,36.381709365,76.272641744,16.190578656,52.877241894045,58.8811081172341,10.1965917679999,10.449278,3.829327,10.298812,15155.94,60.2666666666667,65.7,8.26666666666667,10459.698,2820.754,1702.73
2009-Q2,664.4735,54.7099469097342,59.337526931593,7.79874096740458,374.14302,129.09987,242.11125,381.016,61.7438331333333,65.4967185333333,5.73001733333333,210.905,97.17,72.839,79.6253557,57.2158502985678,60.4496479704976,5.34957238048434,44.0124136,18.162882,34.4386616,94.162,49.1298531956444,53.3031786406825,7.8294119627847,48.516,21.225,62.804,418.835,61.3333333333333,67.0333333333333,8.56666666666667,235.99325,88.8465,117.06625,441.3718,60.559921419739,64.8434252263173,6.60591847458388,214.6308,84.68712,220.4802,269.031,48.9441149899976,59.5288255879743,17.7808154174555,163.023,56.205,65.584,50.824,55.5438598356838,60.6588727646639,8.43242331393904,26.438,11.112,16.449,505.148,51.7599118715424,56.7568551001617,8.80412281441764,282.005,112.934,126.273,7791.274,45.0180080621672,49.8755756981548,9.73937156211581,4175.745,1760.827,5244.819,48.215416363,56.3937854938334,64.4090840068236,12.4443603516254,21.635591069,10.335182298,43.545566028,515.906322987,73.6875499883042,79.5001189940505,7.31139661084187,256.242292667,71.679218384,219.905545598,419.047,44.852596680725,48.4772207001446,7.47696333880115,258.8669,84.94,92.9546,329451.1,58.5,61.0666666666667,3.8,173796.4,99233.5,117966.8,122907.0,56.866868972148,59.9284912284522,5.1,70965.225,30141.175,15744.3,9.409797,55.4337947722306,58.4129322176812,5.10013336490051,3.181032,1.651517,15.428656,774.406,70.7839575639085,73.0385285474554,3.08682421234992,306.667,175.324,305.113,47.938,64.3,68.3,5.8,27.913,10.05,13.814,163.443243106,62.8066812846129,65.5479326341116,4.18205615240425,77.288826794,33.305744014,102.510658067,46.651521,55.7499562169845,61.4355668304725,9.25459128451949,30.586133,9.506404,12.25666,452.036,57.7519521119034,62.5763030518451,7.70954930965586,291.447,71.289,123.437,984.595,58.249779422061,63.4718788970673,8.22742223130813,451.01,218.666,386.025,148.552655708,65.4290138124511,68.2,4.1157440690151,78.737205215,36.28113679,78.874366243,16.448234381,52.1102762161329,58.8132366288173,11.3970269226776,10.522918,3.092497,10.806399,15134.117,59.6,65.7,9.3,10417.334,2752.566,1707.886
2009-Q3,668.10489,54.4951248111845,59.2241607065332,7.9849774803597,370.41602,129.66025,250.41831,382.133,61.6015642666667,65.3104658,5.6788824,211.812,97.63,74.093,80.0136108,57.083276041254,60.5603200972852,5.74145587481304,43.973169,17.8880455,35.4172284,95.352,49.084631720437,53.3497378193996,7.9946149190102,49.172,20.819,65.269,420.7195,61.0333333333333,66.8333333333333,8.56666666666666,238.253,91.63225,120.19725,442.8979,60.0900115145973,64.3339699192656,6.59676126002207,215.0062,88.71754,221.1504,269.599,48.5177595007405,59.3287966169795,18.2222423725092,163.819,56.229,68.645,51.299,55.0616652228327,60.1867200192081,8.51525850676004,26.597,11.09,16.953,505.905,51.5065686781327,56.4827494558274,8.81008949747803,282.062,111.828,127.201,7787.927,44.5022704168588,49.7353163809808,10.5217908418155,4097.265,1698.296,5458.86,47.886194855,55.3629482582162,63.8146008789402,13.2440734633087,21.503835978,9.942903729,43.318810978,527.347284672,74.4781082618192,80.4240527559556,7.39324156192329,256.699232396,74.379565521,236.47900618,421.08,44.5894066789144,48.4516394116841,7.9713148608927,259.6245,83.121,95.3984,339310.5,58.7,61.1,3.73333333333333,175673.3,101961.8,123610.9,122870.925,56.7477477477478,59.969962285431,5.43333333333333,71484.775,29207.75,17274.325,9.569034,55.2541575551828,57.7911382133188,4.38991294611907,3.215629,1.649913,15.823414,774.905,69.9582737373305,72.278929200175,3.21069430403089,310.34,170.524,313.033,48.246,63.5,67.7,6.2,28.097,9.746,14.002,164.098173106,62.4454994844418,65.4105243436433,4.53294770062432,77.360056794,33.438364014,104.857038067,47.063092,55.099948059968,61.1322617826176,9.86764360870554,30.772489,9.707536,13.008976,452.595,57.6706019465716,62.500210545215,7.72734772653201,294.212,72.199,124.703,982.581,57.5863456517231,63.0995958110929,8.7373779316674,453.032,216.401,395.646,150.249220871,,,,79.187494022,36.742629061,81.728430123,16.718685498,51.4393610173049,58.8839935486141,12.6428798093712,10.501775,3.32749,11.163987,15189.222,59.0333333333333,65.3333333333333,9.63333333333334,10489.202,2762.704,1769.969
2009-Q4,673.02242,55.2123989039334,59.7223933852431,7.55159702361186,368.97331,128.63036,257.69584,384.971,61.6461748666667,65.2739777,5.55785673333333,214.302,102.776,75.626,80.3212212,57.2363620154606,60.5202530668096,5.42610264323232,43.5735826,17.481607,36.4678932,96.117,49.300596337451,53.5818931398633,7.99019323792273,49.695,21.103,66.789,425.62575,61.1,66.8,8.5,239.736,95.95025,123.0995,443.2998,58.8689116056262,63.4153603899074,7.16931790078529,213.636,80.07481,219.3353,269.544,48.2595062294023,59.3760539070958,18.7222742944273,163.767,55.59,69.068,50.915,54.8484961140476,60.1939350248956,8.88036129991695,26.885,11.304,19.189,509.464,51.3676708440956,56.5127561781146,9.104290220429,284.588,112.506,128.398,7798.016,44.6685088258558,49.9892565202128,10.6437824139383,4105.385,1696.461,5674.981,47.216184146,54.7331141632387,63.3523927234415,13.6052928542564,21.527136508,9.917960073,44.4197721,522.8616526,74.6836825920572,80.9126241994557,7.69835568803655,251.965238696,82.527219846,225.319706167,422.3103,44.3729624493322,48.3281510145311,8.18402625006216,260.9341,84.833,97.3431,341844.7,58.5333333333333,60.9,3.63333333333333,177345.0,104010.4,126774.0,124343.975,56.6371415703348,59.7117538520527,5.2,71935.475,29004.475,18498.9,9.747892,55.0400752294505,58.0884736222959,5.24785418302904,3.203875,1.745041,16.298546,775.318,69.7504942006927,72.0195014788452,3.15054565994054,312.496,182.279,311.837,48.78,63.3,67.8,6.6,28.362,9.653,13.965,165.086583106,61.9255507222123,65.0684367263932,4.83012373172037,77.348166794,33.790384014,107.335868067,47.08558,55.1075626483641,61.2575233727471,10.0395190431729,31.140903,9.293649,12.961824,454.145,57.5486674948424,62.3569398174135,7.7108856474518,296.625,70.825,126.855,984.719,57.5350947606036,63.2205227601606,8.9930101038959,455.053,219.829,395.314,151.528162039,,,,79.58505924,36.800565499,84.035077271,17.026575465,50.7414772261479,58.9107970431016,13.8672709027798,10.504153,3.196006,11.861964,15356.058,58.4666666666667,64.8666666666666,9.93333333333333,10473.645,2767.407,1874.467
2010-Q1,678.62089,54.9218375576315,59.3554707673813,7.46962858255405,370.77665,129.13756,265.47861,386.903,61.789788,65.2703142333333,5.332538,215.164,102.411,78.015,80.0740357,57.357754085149,60.3559792480134,4.96756941105077,43.8039772,17.2900133,37.3419086,96.615,49.6737374674961,54.2887824662378,8.50091821751903,50.11,20.815,67.873,430.76025,61.2,66.7,8.3,242.40725,99.334,124.82875,447.128,58.7513844891255,63.6581073805533,7.70793084075691,216.282,80.85016,223.099,269.468,48.023325829594,59.5049054558946,19.2951816969287,164.684,54.47,69.766,51.406,54.8159118216928,60.0473575373339,8.71219972067639,26.864,10.836,16.243,511.452,51.5456171017338,56.6424537940492,8.99826252380842,285.613,113.459,133.311,7794.947,44.6731555214666,50.2773544337341,11.1465668299113,4111.262,1593.478,5710.948,48.36979985,54.1853631744228,62.9226199596043,13.8857167593955,21.577442896,8.34379472,44.943945875,488.31811104,74.8573674106816,80.6582142204874,7.19188599185774,254.023193388,61.159711208,218.291649458,423.7947,44.3244323754422,48.3908303058241,8.40324066498297,261.0577,83.5452,100.6158,348541.7,58.4,60.9666666666667,4.1,178889.4,107408.6,125983.7,125652.6,56.7837082870273,59.7783281000426,5.03333333333333,72203.9,29365.525,19598.525,9.880576,55.0570440959555,57.895438905315,4.90262249156027,3.210119,1.747245,16.845916,790.446,69.4407999389322,71.9926747688516,3.54463122548601,317.244,163.009,325.839,49.292,63.4,67.4,5.9,28.642,9.751,14.035,164.774762562,61.6507978238986,64.9121783341675,5.02429681758533,77.226740885,31.16567212,109.749798955,47.473103,55.2426262206696,61.5610326533387,10.2636459466968,31.487466,9.283979,13.247541,457.058,57.2217320313272,62.15712619593,7.94019039594193,293.748,73.69,127.737,1018.557,57.4936932009088,63.1441590031848,8.94851699900079,467.201,219.504,411.822,152.595969728,63.5184463738921,66.8982662309467,5.05217855031822,80.059324002,37.544874736,89.681511093,17.304815564,50.3725973178907,58.9998360007767,14.6224790909121,10.576874,3.967877,12.218298,15415.145,58.5,64.8666666666666,9.83333333333334,10525.432,2757.249,1902.612
2010-Q2,693.75175,55.1548637882055,59.3409000131183,7.05421762054068,374.58381,136.99848,284.22079,388.939,61.7136590333333,65.1618336666667,5.29158796666667,218.109,102.24,79.057,81.1018416,57.3830320618849,60.3836954072494,4.96932710912599,43.6965683,17.3128963,39.3182587,97.567,49.2008374433409,53.7501625170202,8.46383501117564,50.296,20.9,71.549,433.01425,61.4333333333333,66.8666666666666,8.1,244.4935,101.4505,128.88075,450.1842,58.6663374178797,63.689979290744,7.88764877741821,214.268,81.93282,225.1079,269.872,47.7689178641506,59.6530312319124,19.9220611632627,165.205,54.548,71.495,52.833,54.8755763428483,59.9564333840355,8.47424830733866,27.244,11.549,18.994,514.186,51.5183773583789,56.5396679559948,8.8810047514321,286.156,114.803,137.53,7859.792,44.6338108882048,50.3463697796495,11.3465159781069,4076.558,1586.866,5944.783,48.450723031,53.6673399135311,62.7407415107768,14.461737905484,21.666119308,8.917320928,46.704551188,512.324277076,74.70232564957,80.3305268567832,7.00630436203582,250.083632168,67.472663643,231.075733588,426.968,44.2026635758973,48.3044968106497,8.49161776973115,261.3103,84.9835,104.897,355163.3,58.8333333333333,61.1666666666667,3.43333333333333,180458.3,105787.3,139402.8,127186.475,56.5994115174443,59.6589254789524,5.13333333333333,72738.625,29249.675,20544.075,10.080087,54.7510947776658,57.1063305499182,4.1242989167262,3.230197,1.889252,17.681969,782.044,69.4159071634558,72.0246810543382,3.62205545750932,316.651,166.178,314.081,49.576,63.3,67.8,6.6,28.79,9.865,14.359,165.497732562,61.6247527811792,64.8928849379784,5.03619489243358,77.265820885,31.80923212,112.734298955,47.735358,54.6604109252364,61.2635482372928,10.7782482439319,31.596086,9.617137,13.537865,461.765,57.4951226718868,62.3481979930286,7.7838261206593,298.155,73.246,131.684,1035.978,57.7861094248578,63.2740368865857,8.67326905593944,466.216,228.199,430.47,153.85221158,63.7056562980499,67.0327556049316,4.96339330951944,80.366044077,37.715947459,88.107496027,17.49473994,50.401572914502,58.9992683998235,14.5725459289716,10.570498,3.456907,12.536119,15557.277,58.6,64.9,9.63333333333333,10609.148,2845.626,1947.618
