index,LOCATION,TIME,PIB,Actifs,Emplois,Chomage,ID_country,Conso_share,Invest_share,Export_share,Labor_prod
1197,CHE,2016-Q3,0.493824042370494,0.24599416354166004,0.23532750802265354,4.886333724574929,5.0,0.5344135299003413,0.2410042094090694,0.6553202997264947,-0.0005323752646031465
1198,CHE,2016-Q4,0.4919863260188533,0.24879400687242564,0.23849488342823347,4.8562578177435,5.0,0.5391795818976254,0.2416353022395022,0.7041415978328005,-0.003791681778256617
1199,CHE,2017-Q1,0.49753244841088634,0.2526786565831949,0.24126035060978332,4.939515543774401,5.0,0.5396500058032705,0.24547834854716108,0.631605795396454,0.0014799457591330167
1200,CHE,2017-Q2,0.5080120922546727,0.2523918403650569,0.24454258262163978,4.666321790918019,5.0,0.5387041319970517,0.24483428872168242,0.6514976380445965,0.004332785441134135
1201,CHE,2017-Q3,0.5195822201873266,0.251782513768072,0.24243111510769788,4.7817365427211795,5.0,0.538341603032994,0.24618901580022057,0.6491200980528861,0.009341175644667743
1202,CHE,2017-Q4,0.5316778594112324,0.2532399889920714,0.24367890689508193,4.7969542400949505,5.0,0.5343299223592785,0.2473976311674474,0.6687932292139452,0.006924522056172222
1203,CHE,2018-Q1,0.5455425461926656,0.2631075987807155,0.25232853041073855,4.883744450623929,5.0,0.5307996942276639,0.24823710574373614,0.6662349450095923,0.0020804414532484827
1204,CHE,2018-Q2,0.5557684962709492,0.26427203565540053,0.2532063343638843,4.90474056784152,5.0,0.528196717076589,0.2471381980236375,0.6641177383074162,0.005893930182194751
1205,CHE,2018-Q3,0.5517634028062944,0.25632758191162014,0.25392094839853346,4.24883174456235,5.0,0.5287724518588417,0.24411496170095856,0.6562528838255923,-0.003147735910337346
1206,CHE,2018-Q4,0.5543536851512557,0.26431504379335874,0.25390915059963187,4.85464643567738,5.0,0.5286372565456187,0.24115788594594872,0.6360579677360007,0.0016772679477554675
1207,CHE,2019-Q1,0.5593348195076,0.2658924829728967,0.2555392324954117,4.84967302439855,5.0,0.5306271495264572,0.24423373368761242,0.6375508338822433,0.0019003541732125484
1208,CHE,2019-Q2,0.5645718831708177,0.2683731833368947,0.2595999920671643,4.72862877183461,5.0,0.530666122490825,0.24550539861677248,0.6397165325495939,0.0001238405960304334
1209,CHE,2019-Q3,0.5700406929079123,0.2704266869647812,0.2633619055024118,4.5985474037937495,5.0,0.5307815281746682,0.24659799874799399,0.6432204350308434,0.0005071658684272506
1210,CHE,2019-Q4,0.575678061364579,0.27285642818568695,0.26650853486694653,4.5434973111979104,5.0,0.530679712287433,0.24752424841857013,0.6467621458266519,0.0010965739974118094
1211,CHE,2020-Q1,571198116611.575,4958096.16210849,4732825.19629649,4.5434973111979104,5.0,0.5304115906396232,0.24830964941437556,0.6505186797411404,0.0013955867633939079
1212,ESP,1995-Q1,0.0,0.0,0.0,19.6134891963203,8.0,0.6087088264651361,0.22211428775131897,0.22107158134892343,0.0
1213,ESP,1995-Q2,0.006876172074782177,0.00264399793722632,0.0064237675488377595,19.310447946041897,8.0,0.6103514511503074,0.22180803943409963,0.2205274837079982,0.0004494159311843049
1214,ESP,1995-Q3,0.011666761379774654,0.006894532786416581,0.0100595487082798,19.360806737222,8.0,0.6119986845066034,0.2197912519689128,0.2136205493915843,0.001140525300773021
1215,ESP,1995-Q4,0.01879297607545925,0.008805306275216297,0.014771572797481708,19.1380680766392,8.0,0.6068044569192821,0.2172833205749766,0.2220719571319214,0.0023650928211331745
1216,ESP,1996-Q1,0.025367960447796586,0.009466385618446413,0.020448287408136423,18.7389709563479,8.0,0.602093714668565,0.22211800175872032,0.22722666555001883,0.0008544717156073744
1217,ESP,1996-Q2,0.03189179973859139,0.014075014810430773,0.02901839216546149,18.428916114793196,8.0,0.606734985425148,0.2180364825473373,0.22692177474628197,-0.0020210199372403537
1218,ESP,1996-Q3,0.04194464965619106,0.020609907173927154,0.041886129226638535,17.9377056850295,8.0,0.6064930953018827,0.21673689081565553,0.23065182623379366,-0.0027323196300930164
1219,ESP,1996-Q4,0.04611581519577023,0.025435956180215834,0.052182754982517426,17.5167401814968,8.0,0.6033013973019282,0.2155802784950648,0.2396650336655646,-0.005838905397338223
1220,ESP,1997-Q1,0.05802693640960937,0.03213927690180357,0.060688237563266065,17.389999221657902,8.0,0.6047727110991626,0.22097114707952145,0.24236769485012138,0.0032705538999149297
1221,ESP,1997-Q2,0.0676933568221839,0.03697444050016643,0.0681958781128057,17.1931957600189,8.0,0.5967387235635411,0.2231736228086593,0.2575176243059455,0.002041635333378977
1222,ESP,1997-Q3,0.07849065181564305,0.039700450000347644,0.07715378773054073,16.7177098032451,8.0,0.5995470597267004,0.22199447259327498,0.2659066482419776,0.0017108883338590175
1223,ESP,1997-Q4,0.09406717054042797,0.04653186452229144,0.09010122360679099,16.2668268791112,8.0,0.6078759918249579,0.2242050372685742,0.2637803558547728,0.002391205151633713
1224,ESP,1998-Q1,0.10493834176279122,0.050734573038873354,0.10167234686774743,15.716491789670402,8.0,0.5982759901909787,0.22959797874712046,0.2658913576577246,-0.0006713500489059498
1225,ESP,1998-Q2,0.11329203841563527,0.05686032649644649,0.11132247170385616,15.4710100868804,8.0,0.5948775784916506,0.22919198166405938,0.265936624586168,-0.0011894891856503165
1226,ESP,1998-Q3,0.1266409046996607,0.06473233295686477,0.12557377581638235,15.0200048506764,8.0,0.5971624000114477,0.2360445315742026,0.26058555013379503,-0.0008230779608311423
1227,ESP,1998-Q4,0.13847814968460487,0.06936867556301526,0.13739188578670952,14.500052971279098,8.0,0.6003823688594302,0.24094861215567473,0.25525230018767003,6.965950213100314e-06
1228,ESP,1999-Q1,0.14770131272375525,0.07538338304099716,0.15781820340473582,13.4513635002454,8.0,0.5923150311795694,0.24226732851236812,0.26137604911300694,-0.009730883735137752
1229,ESP,1999-Q2,0.16500539864749508,0.08281453583937427,0.1763650519486881,12.6684405984251,8.0,0.5928787415486019,0.24842863452587233,0.2602113274216016,-0.0009272071337385057
1230,ESP,1999-Q3,0.17892254361538165,0.09163925482766432,0.18982334469717865,12.383375066454802,8.0,0.6022425415470867,0.24921577788159915,0.2632917306280451,0.0004995750399174881
1231,ESP,1999-Q4,0.19279422628856385,0.10306771473876161,0.20486606199473215,12.1948930102949,8.0,0.599456361552317,0.25472408711314887,0.27072539708531196,-0.0008658413542121934
1232,ESP,2000-Q1,0.2118145138375827,0.11340435667331328,0.2224523151919894,11.7403523228736,8.0,0.6004327097972391,0.25940250307938756,0.2797168878081781,0.0013296638242810133
1233,ESP,2000-Q2,0.22668636699436498,0.12488075866974988,0.2414739784690778,11.2814752910256,8.0,0.5948065287920733,0.26147737094612367,0.28506469917701144,-0.0032427414806051047
1234,ESP,2000-Q3,0.24000113655736188,0.1352322424861292,0.25670119917240913,11.012195792611301,8.0,0.599920401665442,0.2613274553024737,0.2843926034778349,-0.0013950531048969594
1235,ESP,2000-Q4,0.25368528726486966,0.14480516492242973,0.27095201593792173,10.7556455101467,8.0,0.5928827417292488,0.2634454109412238,0.29500963495236554,-0.0003008992088133766
1236,ESP,2001-Q1,0.2661987838836076,0.15468135750731796,0.2832739462393568,10.6611410388192,8.0,0.592364821920388,0.2627586450413126,0.29373131517619644,0.0002835406540704355
1237,ESP,2001-Q2,0.2762629993748834,0.16095561251220886,0.2923758892809835,10.513729149995301,8.0,0.5926212426469315,0.2629555438817274,0.2804989984240332,0.0008492312458816542
1238,ESP,2001-Q3,0.28896402795930515,0.17111346332973618,0.30582448779260213,10.366776932787499,8.0,0.5969402199146161,0.26133262368781635,0.2730530988483359,-0.0004497930833284869
1239,ESP,2001-Q4,0.29810194919587535,0.18322272729099634,0.31625179790564445,10.575678667907699,8.0,0.586522254301497,0.26224528963134797,0.26800287044608734,-0.0008891758446480935
1240,ESP,2002-Q1,0.30548957208614763,0.19629417040402447,0.32119359171354495,11.2207134653476,8.0,0.58605324169229,0.2635830990238475,0.2689872897380667,0.0019275491808858902
