Pays,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUS,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,AUT,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,BEL,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CAN,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,CHE,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DEU,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,DNK,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,ESP,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FIN,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,FRA,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,GRC,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,IRL,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA,ITA,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,JPN,LUX,LUX,LUX,LUX,LUX,LUX,LUX,LUX,LUX,NLD,NLD,NLD,NLD,NLD,NLD,NLD,NLD,NLD,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NOR,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,NZL,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,PRT,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,SWE,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,TUR,USA,USA,USA,USA,USA,USA,USA,USA,USA
Variables,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100,Actifs,Chomage,Conso,Emplois,Exports,Formation,PIB,income p0p50,income p90p100
2009-10-01,65.2739777,5.55785673333333,214.303,61.6461748666667,75.626,102.776,384.971,0.2309,0.3351,60.5202530668096,5.42610264323232,43.5735826,57.2363620154606,36.4678932,17.481607,80.3212212,0.1857,0.3812,53.5818931398633,7.99019323792273,49.695,49.300596337451,66.789,21.103,96.117,0.1425,0.4241,66.9666666666666,8.46666666666667,239.736,61.3,123.0995,95.95025,425.62575,0.1627,0.506,,,79.582854096,,84.007457012,36.815189805,151.52621397,0.1885,0.3769,59.7223933852431,7.55159702361186,368.97331,55.2123989039334,257.69584,128.63036,673.02242,0.2324,0.3143,63.4153603899074,7.16931790078529,213.636,58.8689116056262,219.3353,80.07481,443.2998,0.2199,0.3031,59.3850599807544,18.813996881948,163.767,48.2123566476323,69.068,55.59,269.544,0.2364,0.3025,60.1939350248956,8.88036129991695,24.292,54.8484961140476,18.755,10.282,45.508,0.1974,0.3793,56.5127561781146,9.104290220429,284.563,51.3676708440956,128.399,112.502,509.55,0.2568,0.284,62.3569398174135,7.7108856474518,296.625,57.5486674948424,126.855,70.825,454.145,0.2502,0.2933,53.5261238444543,10.4075670160897,42.279624511,47.9553566342276,11.478102492,12.151511957,60.033984222,0.2175,0.3169,63.3523927234415,13.6052928542564,21.517474542,54.7331141632387,44.378406936,9.844868203,47.220699246,0.1971,0.369,48.3281510145311,8.18402625006216,260.9341,44.3729624493322,97.3431,84.833,422.3103,0.2035,0.3243,59.7117538520527,5.2,71935.45,56.6371415703348,18498.9,29003.525,124350.55,0.2025,0.3011,58.1276647969436,5.24187299499348,3.203875,55.0806864333322,16.298546,1.745041,9.747892,0.2281,0.32,65.0684367263932,4.83012373172037,77.348166794,61.9255507222123,107.335868067,33.790384014,165.086583106,0.2254,0.2998,72.0204413482676,3.15180237083035,312.496,69.7504993703704,311.837,182.279,775.318,0.2242,0.3297,67.8,6.6,28.362,63.3,13.965,9.653,48.78,0.1978,0.4275,61.281321289017,10.0201130325214,31.140903,55.1408636280349,12.961824,9.293649,47.08558,0.2469,0.2817,63.2205227601606,8.9930101038959,455.734,57.5350947606036,396.354,220.363,988.289,0.2732,0.2993,47.6697639090535,11.7976022548698,157.152,42.0458747672279,60.143113335,59.461833787,260.735,0.2114,0.3485,64.8666666666666,9.93333333333333,10473.645,58.4666666666667,1874.467,2767.407,15356.058,0.24,0.3171
2010-01-01,65.2703142333333,5.332538,215.164,61.789788,78.016,102.41,386.903,0.2296,0.3394,60.3559792480134,4.96756941105077,43.8039772,57.357754085149,37.3419086,17.2900133,80.0740357,0.2055,0.3498,54.2887824662378,8.50091821751903,50.11,49.6737374674961,67.873,20.815,96.615,0.1385,0.4369,66.9333333333333,8.23333333333333,242.40725,61.4,124.82875,99.334,430.76025,0.1682,0.5011,66.899988372335,5.04847868409094,80.057786113,63.5225567196983,89.66257528,37.545436847,152.597245483,0.1896,0.3777,59.3554707673813,7.46962858255405,370.77665,54.9218375576315,265.47861,129.13756,678.62089,0.2275,0.3178,63.6581073805533,7.70793084075691,216.282,58.7513844891255,223.099,80.85016,447.128,0.2098,0.3164,59.5160114291958,19.2772028020999,164.684,48.0429892062688,69.766,54.47,269.468,0.2368,0.2992,60.0473575373339,8.71219972067639,24.263,54.8159118216928,15.886,9.946,45.933,0.1947,0.3879,56.6424537940492,8.99826252380842,285.629,51.5456171017338,133.314,113.461,511.51,0.2466,0.3089,62.15712619593,7.94019039594193,293.748,57.2217320313272,127.737,73.69,457.058,0.2377,0.3075,53.6715832135557,11.2818169496622,38.831640007,47.6164534414168,11.797403696,10.047313279,56.537232986,0.2169,0.321,62.9226199596043,13.8857167593955,21.57207966,54.1853631744228,45.00394671,8.42012547,48.437258518,0.1987,0.3643,48.3908303058241,8.40324066498297,261.0577,44.3244323754422,100.6158,83.5452,423.7947,0.1928,0.3383,59.7783281000426,5.03333333333333,72203.85,56.7837082870273,19598.275,29364.7,125651.825,0.2,0.3029,57.860098606531,4.90974432884238,3.210262,55.0193156965342,16.766367,1.747228,9.880589,0.2214,0.3182,64.9121783341675,5.02429681758533,77.226740885,61.6507978238986,109.749798955,31.16567212,164.774762562,0.2207,0.3048,71.99353653059,3.54278788120199,317.244,69.4429582431355,325.839,163.009,790.446,0.2086,0.363,67.4,5.9,28.642,63.4,14.035,9.751,49.292,0.1955,0.4327,61.5779859028604,10.2126084941604,31.487466,55.289267284012,13.247541,9.283979,47.473103,0.242,0.2873,63.1441590031848,8.94851699900079,466.305,57.4936932009088,411.333,218.833,1014.716,0.2628,0.3163,48.1124974077496,11.5250080459772,162.801,42.5675282103859,55.879393501,58.733509075,259.966,0.2159,0.3378,64.8666666666666,9.83333333333334,10525.432,58.5,1902.612,2757.249,15415.145,0.2324,0.3369
2010-04-01,65.1618336666667,5.29158796666667,218.109,61.7136590333333,79.056,102.24,388.938,0.2296,0.3394,60.3836954072494,4.96932710912599,43.6965683,57.3830320618849,39.3182587,17.3128963,81.1018416,0.2055,0.3498,53.7501625170202,8.46383501117564,50.296,49.2008374433409,71.549,20.9,97.567,0.1385,0.4369,67.0666666666667,8.0,244.4935,61.6666666666667,128.88075,101.4505,433.01425,0.1682,0.5011,67.0323623968453,4.96550498325381,80.366500471,63.7038671016372,88.132142107,37.708439778,153.84907571,0.1896,0.3777,59.3409000131183,7.05421762054068,374.58381,55.1548637882055,284.22079,136.99848,693.75175,0.2275,0.3178,63.689979290744,7.88764877741821,214.268,58.6663374178797,225.1079,81.93282,450.1842,0.2098,0.3164,59.6524418560675,19.9025984694318,165.205,47.7800558762431,71.495,54.548,269.872,0.2368,0.2992,59.9564333840355,8.47424830733866,24.609,54.8755763428483,18.579,10.482,47.186,0.1947,0.3879,56.5396679559948,8.8810047514321,286.179,51.5183773583789,137.531,114.802,514.156,0.2466,0.3089,62.3481979930286,7.7838261206593,298.155,57.4951226718868,131.684,73.246,461.765,0.2377,0.3075,53.552132736885,12.2177383657815,37.533111012,47.0092732697964,12.09962036,9.139254115,54.709695212,0.2169,0.321,62.7407415107768,14.461737905484,21.690049498,53.6673399135311,46.740062977,8.914410567,48.438798278,0.1987,0.3643,48.3044968106497,8.49161776973115,261.3103,44.2026635758973,104.897,84.9835,426.968,0.1928,0.3383,59.6589254789524,5.13333333333333,72738.65,56.5994115174443,20544.3,29249.125,127184.15,0.2,0.3029,57.0939613534535,4.12589681936641,3.230286,54.7383234179211,17.692721,1.889233,10.080113,0.2214,0.3182,64.8928849379784,5.03619489243358,77.265820885,61.6247527811792,112.734298955,31.80923212,165.497732562,0.2207,0.3048,72.0262465063076,3.63043284125815,316.651,69.4113819988171,314.081,166.178,782.044,0.2086,0.363,67.8,6.6,28.79,63.3,14.359,9.865,49.576,0.1955,0.4327,61.267572361532,10.8017189722964,31.596086,54.6496213738909,13.537865,9.617137,47.735358,0.242,0.2873,63.2740368865857,8.67326905593944,466.098,57.7861094248578,430.448,228.36,1035.35,0.2628,0.3163,48.1038671261225,10.7939795537251,167.986,42.9115455439778,61.587664096,64.425626275,269.847,0.2159,0.3378,64.9,9.63333333333333,10609.148,58.6,1947.618,2845.626,15557.277,0.2324,0.3369
2010-07-01,65.4079956,5.1203289,220.171,62.0589062666667,77.699,102.957,391.585,0.2296,0.3394,60.4288013562769,4.82426577755012,44.612037,57.5135553726623,40.6248048,17.5675934,81.8411445,0.2055,0.3498,54.0654031239495,8.42091937461651,50.288,49.5125991173203,72.502,21.323,97.974,0.1385,0.4369,67.0,8.1,246.463,61.5333333333333,128.87475,102.6035,436.083,0.1682,0.5011,67.1616254731237,4.75354787516312,80.794989585,63.969065452521,88.672639882,37.623593631,154.748379264,0.1896,0.3777,59.3382723496924,6.72629455206787,375.42538,55.3470053693438,288.87084,138.67974,699.50151,0.2275,0.3178,63.3557209178114,7.53482329795778,215.3284,58.5819792975071,231.6134,83.07874,457.3213,0.2098,0.3164,59.6488334718289,20.0648562416179,163.625,47.6803807859044,73.792,53.874,269.734,0.2368,0.2992,59.986308552707,8.28300842924554,24.893,55.017637558893,18.374,10.576,46.995,0.1947,0.3879,56.5061960862422,8.82186185932253,287.902,51.521297525556,138.969,116.127,517.167,0.2466,0.3089,62.549619853342,7.61702825821647,297.978,57.785197633706,131.577,75.672,465.134,0.2377,0.3075,53.4305838668529,13.0850294432905,36.481358482,46.4391762361532,12.100361794,8.842641286,52.995084085,0.2169,0.321,62.4591336167491,14.5613934344034,21.80605379,53.3642134350946,47.718795552,8.181723556,48.94524099,0.1987,0.3643,47.9635690309804,8.26481585636249,263.0606,43.9994683724306,107.8801,84.7606,428.8633,0.1928,0.3383,59.7965329523284,5.06666666666667,73828.55,56.7926057077694,21120.25,29445.3,129501.8,0.2,0.3029,57.7669179975956,3.90232245172806,3.254636,55.5126665869041,17.722452,1.726496,10.065738,0.2214,0.3182,64.7906135563514,5.01111327880398,77.480450885,61.5438825170105,115.373248955,31.52007212,166.228522562,0.2207,0.3048,71.5512559425716,3.43934463010516,319.722,69.090361663538,302.714,163.193,762.637,0.2086,0.363,67.8,6.1,28.817,63.7,14.392,9.904,48.882,0.1955,0.4327,61.0946927438544,11.0563711695081,31.425346,54.3398367492234,13.926574,9.117258,47.775376,0.242,0.2873,63.4075916230542,8.61928658482777,472.209,57.9423095845259,442.051,239.88,1047.964,0.2628,0.3163,48.0211828385851,10.5439988666106,178.824,42.9578298643517,59.363230617,72.105267234,277.323,0.2159,0.3378,64.6333333333334,9.46666666666667,10683.342,58.5333333333333,2001.56,2856.404,15671.967,0.2324,0.3369
2010-10-01,65.6834413666666,5.0903467,222.716,62.3398757,79.323,103.069,395.603,0.2296,0.3394,60.4179083365795,4.52167034372362,44.4724008,57.6860096930263,41.0887285,17.8219182,82.7465479,0.2055,0.3498,54.1746438872794,7.79019984106621,50.582,49.9543308652744,72.45,21.55,98.469,0.1385,0.4369,66.6666666666667,7.66666666666667,248.82375,61.5333333333333,132.00225,104.411,440.95625,0.1682,0.5011,66.8883663959996,4.44574064887136,81.025581081,63.9146831017666,94.030380354,38.44880845,155.936111429,0.1896,0.3777,59.4446497083803,6.61372208897668,377.34901,55.5131457799023,295.54421,137.42259,705.02431,0.2275,0.3178,63.2857164328863,7.85476305934435,216.3437,58.3147733566745,235.1123,82.1637,456.2921,0.2098,0.3164,59.6232452593755,20.1917978280449,163.847,47.5842401180831,76.544,53.09,269.915,0.2368,0.2992,59.8369734538374,8.10747751652419,25.255,54.985704284499,19.435,10.945,48.029,0.1947,0.3879,56.364837472403,8.78325878421973,290.077,51.4141679338969,141.282,116.863,520.744,0.2466,0.3089,62.3488812292671,7.80723834045489,298.421,57.481155469091,137.732,77.623,465.29,0.2377,0.3075,53.3627672949346,14.2841619440392,35.661229505,45.7403431967053,11.701682354,7.664867961,52.204850533,0.2169,0.321,62.2923460201821,15.2286853923464,21.575253819,52.8060406212568,47.181152182,8.762487678,48.751590826,0.1987,0.3643,48.1619576133625,8.28972862120418,264.0487,44.1694620285554,110.1536,84.6801,431.3129,0.1928,0.3383,59.6573921296261,5.0,72588.125,56.7022680907236,21192.875,29424.6,128419.9,0.2,0.3029,58.0732876486971,4.51093957898994,3.241007,55.4536367313314,17.933936,1.710327,10.139319,0.2214,0.3182,64.7553411241679,4.88377990190864,77.989450885,61.5928327889334,118.234598955,30.85282212,168.103072562,0.2207,0.3048,71.6183291388198,3.47287940354784,321.801,69.1311109369926,309.596,170.169,784.047,0.2086,0.363,67.5,6.2,28.822,63.3,14.302,10.321,48.38,0.1955,0.4327,60.986465104068,11.0155357338984,31.664643,54.2684792476879,14.141702,9.507534,47.682674,0.242,0.2873,63.3254631949705,8.20375693979741,476.084,58.1303961134543,454.755,243.452,1065.123,0.2628,0.3163,48.2917314588604,9.7891168649676,178.822,43.5643974302362,62.409818112,77.580865257,285.707,0.2159,0.3378,64.4333333333333,9.5,10753.999,58.2666666666667,2059.623,2892.01,15750.625,0.2324,0.3369
2011-01-01,65.6289022,4.97176943333333,224.405,62.3659718333333,75.256,106.92,394.55,0.234,0.3311,60.529282104811,4.79859776406463,44.2885497,57.6247253271252,41.8868193,18.2213121,83.5185057,0.2004,0.3606,52.8314292015035,7.07473474062171,50.5,49.0937457258178,74.529,21.825,98.943,0.1346,0.4431,66.8666666666666,7.7,249.368,61.7333333333333,132.2535,105.5195,444.287,0.1667,0.5033,67.3630339483053,4.38905932657564,81.047367816,64.4064304241328,99.065103983,38.961634424,156.942519399,0.1857,0.384,59.7482439939861,6.18748149200768,379.55296,56.0513324550586,302.93695,144.35558,718.86905,0.2286,0.3141,63.351894763773,7.92587964005323,213.3885,58.3306998351032,243.0488,80.92486,457.2861,0.2135,0.3151,59.6117151902276,20.524121362101,162.234,47.3769344185553,78.681,51.313,269.494,0.2316,0.313,59.8689961478085,8.11260227495477,25.096,55.0120626043288,18.816,10.746,48.265,0.1934,0.3894,56.2623841029558,8.77539297597235,292.16,51.3251388002704,144.321,116.915,526.153,0.2439,0.3101,62.3605321565898,7.71624191595762,296.418,57.5486426353088,139.372,74.005,466.97,0.2438,0.2996,53.0369736668076,15.4692229019145,34.758673679,44.8325659898595,11.992681524,7.356766181,50.432522592,0.2193,0.3223,62.0605152710042,15.1387084781422,21.562456659,52.6653547840939,48.950090749,7.955270495,48.69549212,0.1962,0.3653,48.1371571710576,7.94081599722163,263.981,44.3146740938106,111.6326,84.6574,432.95,0.1934,0.316,59.5951973204326,4.73333333333333,71399.25,56.7766116941529,21004.475,29900.65,127057.925,0.2045,0.2952,58.6700381559269,5.21880265159604,3.244985,55.6081646489529,18.136016,1.877323,10.338499,0.2168,0.3216,64.4273037741872,4.8469441243611,77.747140885,61.30454835942,119.483868955,33.53440212,169.073392562,0.2215,0.3077,71.1867977062078,3.14746858539354,322.979,68.9462156114573,307.214,179.498,784.78,0.2082,0.3505,67.9,6.0,29.057,63.8,14.309,10.602,49.208,0.1957,0.4318,60.772432943762,11.9226324705557,30.985391,53.5267591204623,14.180838,8.685105,47.367602,0.2408,0.2855,63.6063315210978,7.94158857715382,477.575,58.5549783626717,458.371,239.147,1068.887,0.2576,0.3197,49.1878051346626,9.24580789271651,190.256,44.639995165268,61.86552492,77.791852893,292.147,0.2162,0.3329,64.1666666666667,9.03333333333333,10799.741,58.3666666666667,2077.113,2875.086,15712.754,0.2352,0.3358
2011-04-01,65.3070580333333,4.96349506666667,226.344,62.065555,77.15,106.693,399.207,0.234,0.3311,60.4150824247825,4.48170941610071,44.6432451,57.707453987006,42.0543608,18.5990848,83.7335906,0.2004,0.3606,53.5497825694192,6.89547457403951,50.592,49.8572709278915,74.875,22.294,99.148,0.1346,0.4431,66.8,7.53333333333333,250.5095,61.7666666666667,130.32025,106.43025,445.1525,0.1667,0.5033,67.3698603658889,4.18660412972716,81.399991368,64.5493510096192,94.503417796,38.451774124,157.664024341,0.1857,0.384,60.1733770590462,5.88746925988033,378.91175,56.630687982063,307.16116,145.09772,719.4743,0.2286,0.3141,63.1888148729988,7.59185119224845,216.4729,58.3916140776953,244.1889,83.71755,461.8696,0.2135,0.3151,59.7208871950877,20.7398323265766,160.605,47.3348753268825,78.709,50.193,268.64,0.2316,0.313,59.9589970724678,7.80889670715515,25.637,55.2768609244326,18.06,10.819,48.195,0.1934,0.3894,56.2593533071641,8.69041933860668,288.449,51.3701795875832,146.069,117.446,526.398,0.2439,0.3101,62.3840184221053,7.91441392149983,295.963,57.4466889833152,142.681,73.003,467.37,0.2438,0.2996,52.6803035402424,16.8038836261852,34.30583769,43.8279666394189,11.955683792,6.794648078,49.338372573,0.2193,0.3223,62.0331444051453,15.150189315045,21.446273759,52.6350055896905,48.43589675,9.088393303,49.240887528,0.1962,0.3653,47.9390187442415,7.90938226698788,264.0975,44.1473384967164,112.8689,84.2116,433.4413,0.1934,0.316,59.2996791333487,4.66666666666667,71920.975,56.523563976496,19420.95,29644.25,125980.5,0.2045,0.2952,57.3257110704757,5.3539409085987,3.259283,54.2565263743284,17.972885,1.924323,10.234424,0.2168,0.3216,64.299124262435,4.84358212820154,77.724090885,61.1847433710696,119.432338955,32.68426212,168.921962562,0.2215,0.3077,71.1678193430102,3.32957358757068,325.066,68.7982344273153,303.813,173.647,781.536,0.2082,0.3505,67.9,6.1,29.308,63.8,14.61,10.373,49.621,0.1957,0.4318,60.8393596969636,12.3423509917894,30.563913,53.3303523820071,14.703948,8.397726,47.164435,0.2408,0.2855,63.7162383249604,7.83074911655468,481.915,58.7267795552267,460.823,252.922,1072.248,0.2576,0.3197,49.2818500165008,9.32070006759768,192.126,44.6884365886994,64.21466007,84.902426817,300.174,0.2162,0.3329,64.1,9.06666666666667,10823.654,58.3,2110.776,2919.513,15825.096,0.2352,0.3358
2011-07-01,65.4436697666666,5.18888053333333,227.794,62.0478436666667,79.658,114.466,404.552,0.234,0.3311,60.4136617385627,4.09351197674778,44.8341386,57.9406212597027,42.3955275,18.730541,84.3551007,0.2004,0.3606,53.1515268014552,7.57637310557207,50.804,49.1245688196689,75.42,22.27,99.432,0.1346,0.4431,66.6,7.33333333333333,251.5885,61.7666666666667,137.55975,106.85625,451.294,0.1667,0.5033,67.39082024211,4.44102375752789,81.592698911,64.397977904765,90.076759119,38.300322439,157.071335502,0.1857,0.384,60.2132318934107,5.75505020054528,383.1998,56.7479301705742,310.67543,147.20301,725.75366,0.2286,0.3141,63.0396163739834,7.54778514891896,217.1118,58.2815215713724,244.0103,82.09258,456.1253,0.2135,0.3151,59.7284818230327,21.7081836794435,159.961,46.7625132799457,78.814,49.851,266.899,0.2316,0.313,59.9240273308124,7.7238082194362,25.614,55.2956103824179,18.77,10.966,48.214,0.1934,0.3894,56.2313398479257,8.7934563534874,288.435,51.2866615214172,147.303,117.6,527.913,0.2439,0.3101,62.2497260905885,8.18116195432869,296.793,57.1569751829915,142.432,74.341,468.942,0.2438,0.2996,52.4507517112781,18.5364483374996,33.528799945,42.7282452176868,11.864896413,6.168651056,48.362784592,0.2193,0.3223,61.7772877791473,15.4821115101669,21.100988343,52.212859197223,47.853550389,8.162875918,48.712165453,0.1962,0.3653,48.0823266160104,8.41221858278296,262.9075,44.0375362013839,112.9666,83.2791,431.4005,0.1934,0.316,59.2113088160896,4.46666666666667,73043.65,56.5675359361402,21248.675,30081.425,129050.275,0.2045,0.2952,57.0799608866454,4.37953499877545,3.294728,54.5801240223274,18.463486,2.031599,10.307404,0.2168,0.3216,64.4782786156494,4.98069131123461,77.451560885,61.2668145950061,120.742638955,32.50705212,168.923342562,0.2215,0.3077,71.411178998227,3.14653358780835,326.265,69.1642022655978,316.185,178.461,794.128,0.2082,0.3505,67.9,6.0,29.726,63.9,14.612,10.539,50.195,0.1957,0.4318,60.4472847610245,12.6708121122596,30.290556,52.7881228819926,14.760423,8.051767,46.796158,0.2408,0.2855,63.6755035853734,7.67684650166672,479.783,58.787232915961,476.786,251.211,1086.1,0.2576,0.3197,49.5481347539667,8.51571778096734,195.294,45.3287554325855,73.669352649,86.817798281,308.155,0.2162,0.3329,64.1,9.0,10866.036,58.3,2133.15,3008.949,15820.7,0.2352,0.3358
2011-10-01,65.2890076333333,5.20523843333333,228.546,61.8905549333333,81.579,114.196,409.211,0.234,0.3311,60.5978883264715,4.88048616848905,45.3016511,57.6404167683016,42.8467538,18.9390067,84.3079918,0.2004,0.3606,53.2611875256922,7.01320367132505,51.122,49.525871966749,72.721,22.615,99.722,0.1346,0.4431,66.5,7.43333333333333,253.09375,61.5666666666667,139.2955,107.9035,454.848,0.1667,0.5033,67.6773904492632,4.59212058935534,82.521471073,64.5695630681042,91.644881323,39.164752845,157.275140369,0.1857,0.384,60.2258094520353,5.47055377644039,384.36198,56.9311241586652,310.03647,146.65776,723.48397,0.2286,0.3141,62.6137325794636,8.01134952747859,217.6267,57.597527610322,249.5129,82.56453,459.8527,0.2135,0.3151,59.6548185864122,22.5883378224557,158.377,46.1797866367403,79.227,48.293,265.168,0.2316,0.313,59.8741439921473,7.48092607907012,25.538,55.3950035396188,18.094,11.048,48.262,0.1934,0.3894,56.2997547888754,8.98438435168062,287.29,51.2415684295892,149.645,119.263,529.114,0.2439,0.3101,62.3122584557808,8.33823360305474,297.924,57.1165167823986,142.442,75.803,469.556,0.2438,0.2996,52.4914612873401,20.6821365982353,32.868772476,41.6351055614826,12.158689722,6.013595453,46.553410018,0.2193,0.3223,61.9963278516125,15.6419645437179,21.234233945,52.2988842306562,48.245138659,8.586648215,48.487151765,0.1962,0.3653,48.4143719633447,9.16546580534055,258.8185,43.9769692561739,112.7124,81.8624,427.585,0.1934,0.316,59.2883700322414,4.46666666666667,73460.475,56.6422656906276,20678.75,30543.375,128847.825,0.2045,0.2952,57.282913256051,4.68109920275035,3.330171,54.6014432603098,18.376109,2.186214,10.309358,0.2168,0.3216,64.9363646224971,5.23510957044138,77.197800885,61.536874783448,120.037928955,32.38953212,167.906812562,0.2215,0.3077,71.5465925644376,3.23637366193946,329.926,69.231077486667,305.645,180.941,794.538,0.2082,0.3505,67.8,6.1,29.888,63.7,15.028,10.912,50.655,0.1957,0.4318,59.9908988718441,13.7869282681321,29.716171,51.7199966769753,14.984008,7.665949,46.104298,0.2408,0.2855,63.8020469729012,7.76653552406815,479.234,58.8468383296681,460.966,244.293,1071.304,0.2576,0.3197,49.2176118295105,8.1128781447629,192.43,45.22464695602,70.402913279,87.930810137,312.338,0.2162,0.3329,64.0666666666667,8.63333333333333,10885.893,58.5333333333333,2155.157,3067.232,16004.107,0.2352,0.3358
2012-01-01,65.2630067,5.1468342,231.497,61.9040693333333,79.546,117.92,412.998,0.2414,0.3119,60.5726950776228,4.51283380312337,45.4730435,57.839150018697,42.7271159,18.6963997,84.8818723,0.2005,0.3579,53.0376468985456,7.11433525857213,51.173,49.2643708849254,74.811,22.479,99.936,0.1321,0.4542,66.4333333333333,7.46666666666667,254.5135,61.4666666666667,139.11525,110.89525,455.1395,0.1678,0.5035,67.3605988140897,4.23712898738107,83.194147757,64.5064433556644,92.058811215,40.302156721,158.88540018,0.1878,0.3732,59.9289431506105,5.4581857968596,385.9048,56.6579100873558,315.8226,146.89629,725.05381,0.2323,0.3077,62.5198717627661,7.73785015276721,216.7293,57.682177770061,245.6062,85.0747,459.5333,0.2141,0.3159,59.7606244969774,23.5663115265639,158.426,45.6772495577997,77.76,47.984,262.683,0.2191,0.33,59.8027684178565,7.48932295757665,26.286,55.3239459534716,18.819,11.114,48.191,0.1954,0.3848,56.2939069602524,9.14071144049769,288.148,51.1482433664335,150.25,118.859,529.709,0.2393,0.3126,62.263450410521,8.14925613760541,299.16,57.1894423564568,145.85,76.674,472.809,0.26,0.2885,52.4066393682296,22.1095641018317,32.285742151,40.8197598434951,12.34660216,5.439547385,46.104272462,0.2221,0.3135,61.9101194012594,15.8985821577132,20.892899172,52.0672882043119,47.136195637,9.416198973,48.489898177,0.1954,0.3605,48.9108713018581,10.0654572578551,255.0778,43.987768456525,113.21,77.0762,422.5457,0.1927,0.3175,59.1635941156114,4.5,73777.55,56.4935649356494,21315.775,30847.725,130639.475,0.1975,0.3075,58.1997712505813,5.854715677049,3.361185,54.7923401191668,18.50404,2.118261,10.176463,0.2194,0.3035,64.9194903288865,5.45041722316632,77.435140885,61.381107246809,121.556108955,31.52776212,167.551722562,0.2163,0.3072,71.5810157546107,3.06543051291751,333.757,69.3867494562126,318.7,182.276,811.776,0.2116,0.3381,68.1,6.4,30.183,63.7,14.404,11.341,50.717,0.1955,0.4324,60.1274528455235,14.2683907026093,29.336552,51.5482329539971,15.252898,7.405293,45.85266,0.2397,0.2885,63.6554276579443,7.75553529426578,482.087,58.7186084992166,471.643,251.36,1072.955,0.2556,0.3215,48.7068861413464,8.36884351290039,196.049,44.6306830601706,70.651336839,83.458959774,309.559,0.2201,0.3349,63.7666666666667,8.26666666666667,10973.303,58.4666666666667,2168.538,3129.95,16129.418,0.2401,0.3211
