Pays,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Australia,Australia,Australia,Australia,Australia,Australia,Australia,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Belgium,Canada,Canada,Canada,Canada,Canada,Canada,Canada,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Denmark,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Finland,Finland,Finland,Finland,Finland,Finland,Finland,France,France,France,France,France,France,France,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Hungary,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Ireland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Iceland,Italy,Italy,Italy,Italy,Italy,Italy,Italy,Korea,Korea,Korea,Korea,Korea,Korea,Korea,Japan,Japan,Japan,Japan,Japan,Japan,Japan,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Luxembourg,Norway,Norway,Norway,Norway,Norway,Norway,Norway,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,New-Zealand,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,Portugal,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,United Kingdom,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Switzerland,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,Slovak Republic,United-States,United-States,United-States,United-States,United-States,United-States,United-States
Variables,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports,PIB,Emplois,Actifs,Chomage,Conso,Formation,Exports
2008-Q1,713.57324,38356.1489635548,41604.1821894126,7.80698731456953,371.52812,145.12802,296.28982,373.074,10643.8142566667,11097.3703066667,4.0871242,208.174,99.2,72.262,83.3015187,3981.5523904263,4156.31242979108,4.20468966943305,43.6937182,19.3516567,42.1530378,97.658,4456.82857687813,4790.37712821732,6.96288710495153,48.663,22.973,73.088,433.1965,16924.6,18011.7666666667,6.03333333333333,237.06625,105.0965,139.78075,474.7671,2794.22102909815,2894.54409736802,3.46593677260211,224.6382,103.7731,246.8031,281.001,20758.9879255041,22849.628981235,9.14956237341002,172.976,71.446,76.914,56.045,2525.59606158149,2694.99312986614,6.2856215256126,27.69,12.973,21.788,525.496,25883.3353321159,27791.7639651032,6.86688558302266,281.267,126.768,146.969,8397.033,3857.88178634336,4173.67659439619,7.56634590415655,4526.739,1921.09,6326.721,51.825054815,2235.45929414568,2363.22668763474,5.40648064604163,23.148897069,14.620487001,41.883253714,556.502850606,176.780050337546,180.859442951737,2.25555964765378,315.817129379,156.546472598,195.707535306,452.898,23071.9303163338,24695.7182616822,6.57518007025455,265.9536,97.2257,121.3451,331402.0,23773.8666666667,24509.7333333333,3.0,175110.6,101695.8,121828.9,132221.425,64143.3333333333,66746.6666666666,3.9,72827.375,33646.15,22591.5,10.187049,198.812724103727,207.712724103727,4.28476398757139,3.120724,1.862898,18.309955,786.369,2496.70516518048,2558.71431289245,2.42344944097604,311.268,190.095,332.98,48.414,2182.0,2268.0,3.8,28.436,11.749,13.964,170.028906126,8310.53442858569,8636.62336897073,3.77565312801064,78.586461687,35.881405303,114.646053269,48.718847,5130.11082144753,5537.920099841,7.36394297933589,31.656583,10.452295,14.601599,480.523,29559.186104182,31152.6291506581,5.11495526997098,307.444,83.549,137.472,1042.541,4596.82279821047,4885.94714674799,5.91746778779531,449.983,256.686,474.36,152.429164914,,,,77.449112345,39.304582204,87.166950878,17.21962013,2410.11161071188,2686.38580280942,10.2842336275232,10.260776,4.047482,13.870377,15671.383,146206.666666667,153874.666666667,5.0,10644.429,3254.287,1913.508
2008-Q2,711.75753,38265.6859972934,41489.0878424091,7.76927624285052,372.28956,142.32602,295.04742,373.963,10707.1617533333,11183.5068266667,4.2593705,207.436,101.76,73.421,84.1198296,4001.37762235974,4159.81311900989,3.80871669273108,43.348721,19.8039634,41.85338,97.72,4422.29540275939,4736.46255193799,6.6329490782114,48.781,22.988,75.266,434.76325,16944.0333333333,18040.2,6.1,237.5525,104.44325,141.03475,470.3865,2815.88570386488,2918.36453292548,3.51151571040593,225.2749,100.1096,248.6094,281.308,20609.9847321796,22998.8275595154,10.3868026365868,171.418,70.644,75.556,55.6,2533.59933653026,2707.63133402608,6.42746282733595,27.576,12.944,23.313,523.022,25932.2253563525,27870.7022799683,6.95524965299862,281.391,125.681,144.28,8443.971,3841.64277520935,4162.98946862764,7.71913298940492,4502.864,1900.427,6167.748,50.733974759,2219.35518979909,2363.8260359066,6.11173766228931,22.521599284,11.9343089,41.998198366,576.552288031,178.599293346716,182.731393511563,2.26129735314769,303.794454572,136.342281875,233.15324269,448.7351,23136.3778138352,24849.1973571937,6.89285661318406,264.4071,95.7113,118.7929,333136.8,23782.6666666667,24551.2666666667,3.13333333333333,174925.0,100554.1,122139.3,131479.05,64263.3333333333,66910.0,3.96666666666667,71999.15,33269.375,22153.125,10.122555,207.108159349257,218.208159349257,5.08688585848602,3.190069,1.841272,18.462972,786.761,2516.26222420993,2580.90822180559,2.50477708000131,311.671,187.391,330.203,47.673,2180.0,2266.0,3.8,27.953,11.845,13.679,170.866446126,8375.75065802255,8694.02566063148,3.66084728792726,79.093901687,36.847445303,115.501323269,48.478855,5138.32566417671,5550.98938288318,7.43405707059977,31.537155,10.444096,14.198812,477.834,29606.6547872049,31251.2599802436,5.26252443606563,305.074,84.662,137.443,1040.298,4604.56517183011,4904.64078083387,6.11819748708994,449.852,251.565,468.529,153.73663505,4228.8,4375.4,3.35055080678338,77.751920888,40.087049021,89.793297994,17.433754087,2423.91816779243,2692.91607566431,9.98909361872806,10.418439,4.403076,13.345421,15752.308,145925.666666667,154128.333333333,5.33333333333333,10661.689,3244.464,1974.664
2008-Q3,707.29394,38798.3480580142,41846.0445181031,7.28311718630988,372.57008,142.47748,292.88216,376.753,10774.17743,11244.5202566667,4.18284186666667,206.924,102.301,73.256,83.625912,3993.32627157376,4163.13216532903,4.07880141710204,43.1252937,18.8296624,41.3720684,97.149,4459.02452248391,4822.40169427544,7.53519086190768,48.64,22.498,74.752,438.3285,16964.1333333333,18069.2,6.1,237.77325,103.54325,139.90675,467.6388,2811.53136786292,2918.87754699532,3.67765270738744,222.1052,100.0362,244.6936,280.79,20443.4106891782,23140.8702502751,11.6566902278224,168.872,68.537,76.43,55.786,2527.07297167973,2696.34722192514,6.27790993937912,27.321,13.058,22.298,521.415,25931.0585474125,27902.505204475,7.06548262464368,281.295,124.432,142.625,8424.547,3860.80661508874,4187.51619181972,7.80198957485135,4444.077,1906.135,6004.753,50.781351253,2191.12179747834,2363.31967595728,7.28627109699792,22.613619456,12.000512658,41.913374834,544.058451716,178.093168664011,183.431409931577,2.91021110809566,291.106254755,137.99237537,200.173927281,443.423,23143.7162022308,24796.6324870644,6.66589015946397,262.8381,93.7488,114.5768,335854.8,23769.3,24557.4,3.2,174821.8,101227.8,124879.3,129862.775,63996.6666666667,66640.0,4.0,71781.55,33029.3,22176.95,10.033306,202.764238596276,214.664238596276,5.54354096323448,3.169578,2.109003,18.398404,785.323,2524.7445633694,2589.06417279156,2.48428023137055,306.092,192.81,315.748,47.683,2181.0,2273.0,4.1,27.968,11.05,13.244,170.657736126,8395.41073079197,8704.77493763214,3.55395985601803,79.015871687,36.987215303,114.881093269,48.438845,5106.22323413801,5531.11206565205,7.68179755663581,31.566532,10.162497,13.976029,470.368,29488.5736323875,31306.0258857823,5.8054390551698,300.118,80.011,137.846,1034.828,4597.57222015566,4901.4527152912,6.1998046862211,446.599,248.919,464.407,154.343573233,,,,78.103423228,39.495784041,93.246072295,17.677197155,2454.85934104923,2693.55790449752,8.86183152215586,10.60086,4.238951,13.248587,15667.032,145270.333333333,154560.0,6.0,10581.856,3182.549,1961.163
2008-Q4,695.94572,38745.5169811376,41770.6854500753,7.24232421934602,372.77044,140.59938,275.9503,375.062,10785.4137866667,11286.7039433333,4.44128066666667,206.788,100.891,72.378,81.7261322,4000.1437156402,4184.94228587,4.41579734214606,43.2632139,18.803522,38.9266407,95.042,4445.25149787858,4767.65862556926,6.76237862252966,48.168,22.123,67.121,433.246,16976.8333333333,18171.1333333333,6.56666666666667,234.9915,99.2715,133.51025,456.5956,2803.26189917405,2922.21382271119,4.07060984424424,213.9059,95.96065,239.0123,276.258,20066.3166531381,23272.9732089746,13.7784567835101,166.082,65.332,70.963,54.579,2537.33163020852,2713.32831418264,6.48637627279293,27.042,12.189,19.755,514.32,25959.0807641191,28022.7285504535,7.3641929001271,280.395,120.56,135.78,8143.739,3832.96882335856,4174.41774515645,8.17955802804041,4328.561,1891.62,5666.692,48.43885259,2150.26371857689,2344.92760050138,8.30148793859865,22.507233368,10.573609487,42.368650062,576.544510134,174.727487651726,182.677753605123,4.35207122733863,253.289309143,120.924862037,213.918890728,432.3401,23009.3756676002,24676.9518940597,6.75762644275739,260.8949,88.8892,107.2372,324825.7,23770.5333333333,24592.4333333333,3.36666666666667,168245.8,97349.6,119492.0,126600.925,63990.0,66683.3333333334,4.06666666666667,70675.375,32269.925,19364.75,9.714034,200.814877950739,212.114877950739,5.32730193618208,3.153942,1.983983,16.569122,787.784,2516.98804724018,2589.0132925104,2.78195733790079,303.057,189.489,316.942,47.674,2194.0,2296.0,4.4,27.979,10.545,13.237,169.531496126,8429.80418259979,8747.17603276566,3.62827784621045,78.904801687,37.425755303,110.577183269,47.813133,5091.84028023776,5518.27845162377,7.72773927818973,31.426955,9.988448,13.060985,460.676,29426.0854762256,31395.084983316,6.27168076830106,295.118,79.206,132.619,995.021,4572.83980980376,4901.45935712694,6.70452457889618,441.59,248.354,432.638,150.016246037,,,,78.184325496,38.369881799,81.204835192,17.884086629,2446.01088044645,2684.84021702875,8.89547672399681,10.701554,4.061637,12.384482,15328.027,144090.333333333,154723.333333333,6.86666666666667,10483.376,3011.539,1852.397
2009-Q1,663.41434,38540.4518733124,41725.5341663261,7.63341286493158,375.82621,129.41793,244.31227,378.862,10788.7393066667,11393.82212,5.30974453333333,207.691,97.737,74.551,80.2811895,3983.29912873487,4179.07446020842,4.68465765177554,43.2493337,18.421414,34.8866843,94.117,4425.84878942546,4801.02103501092,7.81442619912623,48.014,21.436,62.633,423.456,16749.8666666667,18180.8666666667,7.86666666666667,234.2055,89.27175,122.01225,450.0962,2766.80169942556,2921.10581610626,5.28238709566412,212.2452,94.5461,227.8348,269.06,19425.6548670311,23321.6647935687,16.7055395102496,164.332,60.234,64.068,51.045,2498.22028412634,2691.2333038938,7.17191703477349,26.51,11.505,17.033,505.653,25782.0293660834,28092.9053929322,8.22583493777825,280.278,115.556,126.723,7790.574,3780.83687521162,4164.59070120939,9.21468287114822,4227.609,1768.683,5195.75,48.340246336,2069.04242650518,2329.34162384804,11.1747969760163,21.81452845,10.616397361,44.318645152,514.826775993,168.6609301687,180.39978111991,6.50713148227563,253.611995134,61.347276757,231.35429493,420.34,22833.627022512,24648.5076845129,7.36304479455873,259.0098,85.9346,94.9726,325118.0,23634.2,24463.2,3.36666666666667,167800.5,97279.7,117757.1,120517.2,63653.3333333333,66686.6666666666,4.56666666666667,70331.4,30738.175,14427.9,9.578566,214.728853418965,227.828853418965,5.74993017934819,3.182104,1.779324,16.047306,781.278,2506.71497233086,2583.33640233809,2.96598731539114,300.571,179.789,319.5,47.337,2154.0,2267.0,5.0,27.343,10.08,13.487,163.439143106,8442.09457161546,8779.64282187742,3.84466950547066,77.663456794,33.956794014,101.612978067,46.609834,5029.65369590944,5501.13514457271,8.57062108587574,30.770286,9.4455,12.000707,452.896,29258.0869062919,31460.9030250997,7.00175744176968,292.462,74.151,124.64,986.623,4536.59920713242,4901.44127506053,7.44356705413342,447.365,223.461,400.152,147.674290587,,,,78.622978752,36.381709365,76.272641744,16.190578656,2412.49210373358,2686.41486022568,10.1965917679999,10.449278,3.829327,10.298812,15155.94,141499.666666667,154293.666666667,8.26666666666667,10459.698,2820.754,1702.73
2009-Q2,664.4735,38427.4039062268,41677.7431343337,7.79874096740458,374.14302,129.09987,242.11125,381.016,10773.87201,11428.7449833333,5.73001733333333,210.905,97.17,72.839,79.6253557,3979.36985118549,4204.28090106694,5.34957238048434,44.0124136,18.162882,34.4386616,94.162,4401.75417151529,4775.66028952534,7.8294119627847,48.516,21.225,62.804,418.835,16648.7,18210.0,8.56666666666667,235.99325,88.8465,117.06625,441.3718,2727.42452390201,2920.33978958267,6.60591847458388,214.6308,84.68712,220.4802,269.031,19118.8469586794,23253.5107903982,17.7808154174555,163.023,56.205,65.584,50.824,2455.80221847123,2681.95611083052,8.43242331393904,26.438,11.112,16.449,505.148,25716.0775114157,28198.7281717613,8.80412281441764,282.005,112.934,126.273,7791.274,3762.7867571931,4168.8018600298,9.73937156211581,4175.745,1760.827,5244.819,48.215416363,2028.86078917658,2317.22456408808,12.4443603516254,21.635591069,10.335182298,43.545566028,515.906322987,164.298330231295,177.25839447756,7.31139661084187,256.242292667,71.679218384,219.905545598,419.047,22757.0028909169,24596.0397670999,7.47696333880115,258.8669,84.94,92.9546,329451.1,23631.8666666667,24571.7333333333,3.8,173796.4,99233.5,117966.8,122907.0,63090.0,66486.6666666666,5.1,70965.225,30141.175,15744.3,9.409797,217.705765749583,229.405765749583,5.10013336490051,3.181032,1.651517,15.428656,774.406,2508.33297443205,2588.22699188823,3.08682421234992,306.667,175.324,305.113,47.938,2155.0,2287.0,5.8,27.913,10.05,13.814,163.443243106,8403.59498412367,8770.37707831646,4.18205615240425,77.288826794,33.305744014,102.510658067,46.651521,4983.38062500151,5491.60634740894,9.25459128451949,30.586133,9.506404,12.25666,452.036,28991.6589104766,31413.4980310697,7.70954930965586,291.447,71.289,123.437,984.595,4506.23348106287,4910.21783480965,8.22742223130813,451.01,218.666,386.025,148.552655708,4268.0,4451.2,4.1157440690151,78.737205215,36.28113679,78.874366243,16.448234381,2384.66728760979,2691.40775392348,11.3970269226776,10.522918,3.092497,10.806399,15134.117,140304.333333333,154657.333333333,9.3,10417.334,2752.566,1707.886
2009-Q3,668.10489,38154.9395238997,41465.9894429256,7.9849774803597,370.41602,129.66025,250.41831,382.133,10799.6289766667,11449.8513366667,5.6788824,211.812,97.63,74.093,80.0136108,3975.36657606755,4217.5132376199,5.74145587481304,43.973169,17.8880455,35.4172284,95.352,4410.96323610515,4794.24463277046,7.9946149190102,49.172,20.819,65.269,420.7195,16648.0333333333,18212.5666666667,8.56666666666666,238.253,91.63225,120.19725,442.8979,2713.07433018852,2904.68978034194,6.59676126002207,215.0062,88.71754,221.1504,269.599,18987.805348813,23218.7894357597,18.2222423725092,163.819,56.229,68.645,51.299,2439.25966014652,2666.30218365623,8.51525850676004,26.597,11.09,16.953,505.905,25623.280716772,28098.8111245744,8.81008949747803,282.062,111.828,127.201,7787.927,3718.05464869188,4155.26269878614,10.5217908418155,4097.265,1698.296,5458.86,47.886194855,1992.35667478464,2296.50786328934,13.2440734633087,21.503835978,9.942903729,43.318810978,527.347284672,166.001618905293,179.254324095895,7.39324156192329,256.699232396,74.379565521,236.47900618,421.08,22644.467162122,24605.8792732868,7.9713148608927,259.6245,83.121,95.3984,339310.5,23734.0,24662.9,3.73333333333333,175673.3,101961.8,123610.9,122870.925,62990.0,66566.6666666666,5.43333333333333,71484.775,29207.75,17274.325,9.569034,217.794949985069,227.794949985069,4.38991294611907,3.215629,1.649913,15.823414,774.905,2489.17125015289,2571.74202485942,3.21069430403089,310.34,170.524,313.033,48.246,2135.0,2276.0,6.2,28.097,9.746,14.002,164.098173106,8371.21646568471,8768.69691067172,4.53294770062432,77.360056794,33.438364014,104.857038067,47.063092,4929.93902299288,5469.66618912123,9.86764360870554,30.772489,9.707536,13.008976,452.595,28985.9341038018,31413.3531329481,7.72734772653201,294.212,72.199,124.703,982.581,4476.27047311204,4904.82343336623,8.7373779316674,453.032,216.401,395.646,150.249220871,,,,79.187494022,36.742629061,81.728430123,16.718685498,2348.28571927358,2688.14461162319,12.6428798093712,10.501775,3.32749,11.163987,15189.222,139403.666666667,154212.0,9.63333333333334,10489.202,2762.704,1769.969
2009-Q4,673.02242,38761.7046965611,41927.9332564145,7.55159702361186,368.97331,128.63036,257.69584,384.971,10852.3906366667,11491.0339266667,5.55785673333333,214.302,102.776,75.626,80.3212212,3990.7644440121,4219.73140110474,5.42610264323232,43.5735826,17.481607,36.4678932,96.117,4444.2338029541,4830.17404269328,7.99019323792273,49.695,21.103,66.789,425.62575,16714.8,18267.8666666667,8.5,239.736,95.95025,123.0995,443.2998,2668.19944648391,2874.26461396914,7.16931790078529,213.636,80.07481,219.3353,269.544,18895.3928254765,23247.9349802734,18.7222742944273,163.767,55.59,69.068,50.915,2435.8178372559,2673.20840161945,8.88036129991695,26.885,11.304,19.189,509.464,25576.0124057289,28137.7553107321,9.104290220429,284.588,112.506,128.398,7798.016,3729.3217189034,4173.54473997467,10.6437824139383,4105.385,1696.461,5674.981,47.216184146,1970.3401095336,2280.62594877453,13.6052928542564,21.527136508,9.917960073,44.4197721,522.8616526,166.039120694712,179.887500306634,7.69835568803655,251.965238696,82.527219846,225.319706167,422.3103,22559.8029244491,24570.6732751004,8.18402625006216,260.9341,84.833,97.3431,341844.7,23748.5,24642.9,3.63333333333333,177345.0,104010.4,126774.0,124343.975,62876.6666666667,66290.0,5.2,71935.475,29004.475,18498.9,9.747892,218.470430846383,230.570430846383,5.24785418302904,3.203875,1.745041,16.298546,775.318,2493.48080308421,2574.59458091426,3.15054565994054,312.496,182.279,311.837,48.78,2137.0,2287.0,6.6,28.362,9.653,13.965,165.086583106,8316.59397857616,8738.6831891344,4.83012373172037,77.348166794,33.790384014,107.335868067,47.08558,4931.62665609617,5481.99231889712,10.0395190431729,31.140903,9.293649,12.961824,454.145,28999.2200794297,31422.1458108824,7.7108856474518,296.625,70.825,126.855,984.719,4478.19683869267,4920.71745676359,8.9930101038959,455.053,219.829,395.314,151.528162039,,,,79.58505924,36.800565499,84.035077271,17.026575465,2319.75488938306,2693.23277422766,13.8672709027798,10.504153,3.196006,11.861964,15356.058,138368.0,153591.0,9.93333333333333,10473.645,2767.407,1874.467
2010-Q1,678.62089,37883.1602657394,40941.3251945478,7.46962858255405,370.77665,129.13756,265.47861,386.903,10927.38837,11542.9223366667,5.332538,215.164,102.411,78.015,80.0740357,3997.19781510393,4206.14077776597,4.96756941105077,43.8039772,17.2900133,37.3419086,96.615,4478.70209456744,4894.80550768212,8.50091821751903,50.11,20.815,67.873,430.76025,16779.2333333333,18299.3,8.3,242.40725,99.334,124.82875,447.128,2657.47975773417,2879.42374891269,7.70793084075691,216.282,80.85016,223.099,269.468,18801.82154595,23297.0248137396,19.2951816969287,164.684,54.47,69.766,51.406,2439.26143594537,2672.05631911569,8.71219972067639,26.864,10.836,16.243,511.452,25699.3252046266,28240.47750885,8.99826252380842,285.613,113.459,133.311,7794.947,3728.91945675178,4196.70835859956,11.1465668299113,4111.262,1593.478,5710.948,48.36979985,1947.67552430705,2261.73342099964,13.8857167593955,21.577442896,8.34379472,44.943945875,488.31811104,167.013965050688,179.956210548612,7.19188599185774,254.023193388,61.159711208,218.291649458,423.7947,22565.8840408568,24636.1161734135,8.40324066498297,261.0577,83.5452,100.6158,348541.7,23756.9666666667,24778.2666666667,4.1,178889.4,107408.6,125983.7,125652.6,63016.6666666667,66340.0,5.03333333333333,72203.9,29365.525,19598.525,9.880576,219.188886702018,230.488886702018,4.90262249156027,3.210119,1.747245,16.845916,790.446,2490.67883067951,2582.20860313337,3.54463122548601,317.244,163.009,325.839,49.292,2144.0,2279.0,5.9,28.642,9.751,14.035,164.774762562,8283.8690483624,8722.09288353678,5.02429681758533,77.226740885,31.16567212,109.749798955,47.473103,4946.24491207079,5511.97445478198,10.2636459466968,31.487466,9.283979,13.247541,457.058,28901.8241390054,31394.6164600055,7.94019039594193,293.748,73.69,127.737,1018.557,4480.89514736085,4921.27640283649,8.94851699900079,467.201,219.504,411.822,152.595969728,4178.50700657832,4400.84558316354,5.05217855031822,80.059324002,37.544874736,89.681511093,17.304815564,2310.51460507366,2706.23295273935,14.6224790909121,10.576874,3.967877,12.218298,15415.145,138590.0,153710.666666667,9.83333333333334,10525.432,2757.249,1902.612
2010-Q2,693.75175,37950.686231469,40830.99335969,7.05421762054068,374.58381,136.99848,284.22079,388.939,10956.1424933333,11568.28752,5.29158796666667,218.109,102.24,79.057,81.1018416,4006.88223385306,4216.40940968003,4.96932710912599,43.6965683,17.3128963,39.3182587,97.567,4446.48572452966,4857.62728324104,8.46383501117564,50.296,20.9,71.549,433.01425,16909.1,18399.3333333333,8.1,244.4935,101.4505,128.88075,450.1842,2660.56605509067,2888.39229460296,7.88764877741821,214.268,81.93282,225.1079,269.872,18713.6635297765,23369.3121996183,19.9220611632627,165.205,54.548,71.495,52.833,2443.94759070041,2670.22946602728,8.47424830733866,27.244,11.549,18.994,514.186,25726.7883519653,28234.2757202096,8.8810047514321,286.156,114.803,137.53,7859.792,3727.14434131251,4204.17131084446,11.3465159781069,4076.558,1586.866,5944.783,48.450723031,1930.6870104302,2257.10338643177,14.461737905484,21.666119308,8.917320928,46.704551188,512.324277076,165.860482726205,178.356695675286,7.00630436203582,250.083632168,67.472663643,231.075733588,426.968,22533.6422999819,24624.6756316584,8.49161776973115,261.3103,84.9835,104.897,355163.3,24072.6333333333,24929.9333333333,3.43333333333333,180458.3,105787.3,139402.8,127186.475,62836.6666666667,66233.3333333334,5.13333333333333,72738.625,29249.675,20544.075,10.080087,218.517524645899,227.917524645899,4.1242989167262,3.230197,1.889252,17.681969,782.044,2500.35778067164,2594.32569613402,3.62205545750932,316.651,166.178,314.081,49.576,2148.0,2300.0,6.6,28.79,9.865,14.359,165.497732562,8292.97056465812,8732.7698750746,5.03619489243358,77.265820885,31.80923212,112.734298955,47.735358,4897.02803026384,5488.60332136528,10.7782482439319,31.596086,9.617137,13.537865,461.765,29073.5501458446,31527.6040230053,7.7838261206593,298.155,73.246,131.684,1035.978,4510.42465138093,4938.77817015442,8.67326905593944,466.216,228.199,430.47,153.85221158,4199.80109278713,4419.14041235208,4.96339330951944,80.366044077,37.715947459,88.107496027,17.49473994,2314.33095280681,2709.11848886725,14.5725459289716,10.570498,3.456907,12.536119,15557.277,139226.333333333,154109.666666667,9.63333333333333,10609.148,2845.626,1947.618
2010-Q3,699.50151,38010.7306586972,40751.8179707311,6.72629455206787,375.42538,138.67974,288.87084,391.584,11055.75027,11652.3768766667,5.1203289,220.173,102.954,77.701,81.8411445,4022.62037892715,4226.51888298048,4.82426577755012,44.612037,17.5675934,40.6248048,97.974,4485.52935975861,4897.9847025406,8.42091937461651,50.288,21.323,72.502,436.083,16964.4,18462.6666666667,8.1,246.463,102.6035,128.87475,457.3213,2663.05781419947,2880.06567356795,7.53482329795778,215.3284,83.07874,231.6134,269.734,18705.6137865939,23395.0298763301,20.0444971197951,163.625,53.874,73.792,52.606,2452.47793523826,2673.96247220594,8.28300842924554,27.552,11.634,18.815,517.188,25764.2343583471,28257.0305598869,8.82186185932253,287.899,116.126,138.973,7936.193,3738.98939442082,4205.8549046471,11.1003712874268,4109.38,1568.591,6072.749,48.889277535,1921.68514549184,2249.20000774642,14.5613934344034,21.797569236,8.161043997,47.77049689,501.796515362,164.652919931015,178.30525516935,7.6567206195737,254.209863247,65.189110722,228.975753686,428.8633,22441.6188231913,24463.4804330392,8.26481585636249,263.0606,84.7606,107.8801,359266.2,24123.6333333333,25044.3666666667,3.7,182178.8,104991.4,139157.7,129508.1,63083.3333333333,66420.0,5.06666666666667,73828.525,29445.9,21120.225,10.065712,221.46920972476,230.46920972476,3.90507695615754,3.254956,1.726467,17.735857,762.637,2499.61018670603,2589.18204136704,3.4594653149114,319.722,163.193,302.714,48.882,2166.0,2306.0,6.1,28.817,9.904,14.392,166.228522562,8283.8105132848,8720.82071832128,5.01111327880398,77.480450885,31.52007212,115.373248955,47.775376,4878.71939201025,5482.68983202529,11.0159512669703,31.425346,9.117258,13.926574,465.134,29293.1749002713,31708.4137346736,7.61702825821647,297.978,75.672,131.577,1046.2,4541.01771417923,4969.33931074483,8.61928658482777,471.877,239.556,441.571,154.745645525,4214.74845313248,4425.74892548472,4.76756535232366,80.791632657,37.637999037,88.656695296,17.681645432,2317.39274371743,2707.63804674972,14.4127574031078,10.602293,3.482459,13.086298,15671.967,139337.666666667,153917.333333333,9.46666666666667,10683.342,2856.404,2001.56
